#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       15053     1.59594     1.59643 6.18628e-06
       15054      1.5959     1.59643 6.18597e-06
       15055     1.59586     1.59643 6.18567e-06
       15056     1.59583     1.59643 6.18539e-06
       15057     1.59581     1.59643 6.18511e-06
       15058     1.59579     1.59643 6.18485e-06
       15059     1.59579     1.59643 6.18458e-06
       15060     1.59578     1.59643 6.18432e-06
       15061     1.59578     1.59643 6.18406e-06
       15062     1.59578     1.59643  6.1838e-06
       15063      1.5958     1.59643 6.18353e-06
       15064     1.59581     1.59643 6.18326e-06
       15065     1.59583     1.59643 6.18298e-06
       15066     1.59585     1.59643 6.18268e-06
       15067     1.59587     1.59643 6.18238e-06
       15068      1.5959     1.59643 6.18207e-06
       15069     1.59593     1.59643 6.18175e-06
       15070     1.59597     1.59643 6.18141e-06
       15071       1.596     1.59643 6.18107e-06
       15072     1.59603     1.59643 6.18072e-06
       15073     1.59607     1.59643 6.18035e-06
       15074      1.5961     1.59643 6.17998e-06
       15075     1.59613     1.59643  6.1796e-06
       15076     1.59616     1.59643 6.17922e-06
       15077     1.59619     1.59643 6.17883e-06
       15078     1.59622     1.59643 6.17843e-06
       15079     1.59625     1.59643 6.17804e-06
       15080     1.59628     1.59643 6.17763e-06
       15081      1.5963     1.59643 6.17723e-06
       15082     1.59632     1.59643 6.17682e-06
       15083     1.59634     1.59643 6.17642e-06
       15084     1.59635     1.59643 6.17601e-06
       15085     1.59636     1.59643  6.1756e-06
       15086     1.59638     1.59643 6.17519e-06
       15087     1.59639     1.59643 6.17479e-06
       15088      1.5964     1.59643 6.17438e-06
       15089      1.5964     1.59643 6.17397e-06
       15090     1.59641     1.59643 6.17356e-06
       15091     1.59641     1.59643 6.17315e-06
       15092     1.59641     1.59643 6.17274e-06
       15093      1.5964     1.59643 6.17233e-06
       15094      1.5964     1.59643 6.17192e-06
       15095     1.59639     1.59643 6.17151e-06
       15096     1.59639     1.59643 6.17111e-06
       15097     1.59638     1.59643  6.1707e-06
       15098     1.59637     1.59643 6.17029e-06
       15099     1.59636     1.59643 6.16988e-06
       15100     1.59635     1.59643 6.16948e-06
       15101     1.59634     1.59643 6.16907e-06
       15102     1.59633     1.59643 6.16867e-06
       15103     1.59632     1.59643 6.16826e-06
       15104     1.59631     1.59643 6.16786e-06
       15105      1.5963     1.59643 6.16746e-06
       15106     1.59629     1.59643 6.16705e-06
       15107     1.59628     1.59643 6.16665e-06
       15108     1.59627     1.59643 6.16625e-06
       15109     1.59627     1.59643 6.16585e-06
       15110     1.59625     1.59643 6.16546e-06
       15111     1.59624     1.59643 6.16506e-06
       15112     1.59623     1.59643 6.16467e-06
       15113     1.59622     1.59643 6.16427e-06
       15114     1.59622     1.59643 6.16388e-06
       15115     1.59621     1.59643 6.16349e-06
       15116     1.59621     1.59643  6.1631e-06
       15117      1.5962     1.59643 6.16271e-06
       15118      1.5962     1.59643 6.16232e-06
       15119     1.59619     1.59643 6.16193e-06
       15120      1.5962     1.59643 6.16154e-06
       15121      1.5962     1.59643 6.16115e-06
       15122     1.59621     1.59643 6.16076e-06
       15123     1.59621     1.59643 6.16037e-06
       15124     1.59621     1.59643 6.15998e-06
       15125     1.59621     1.59643 6.15959e-06
       15126     1.59622     1.59643  6.1592e-06
       15127     1.59622     1.59643 6.15881e-06
       15128     1.59624     1.59643 6.15841e-06
       15129     1.59624     1.59643 6.15802e-06
       15130     1.59624     1.59643 6.15762e-06
       15131     1.59625     1.59643 6.15723e-06
       15132     1.59626     1.59643 6.15683e-06
       15133     1.59627     1.59643 6.15643e-06
       15134     1.59627     1.59643 6.15603e-06
       15135     1.59627     1.59643 6.15564e-06
       15136     1.59628     1.59643 6.15524e-06
       15137     1.59628     1.59643 6.15484e-06
       15138     1.59629     1.59643 6.15444e-06
       15139     1.59629     1.59643 6.15404e-06
       15140      1.5963     1.59643 6.15364e-06
       15141      1.5963     1.59643 6.15324e-06
       15142     1.59631     1.59643 6.15284e-06
       15143     1.59631     1.59643 6.15243e-06
       15144     1.59631     1.59643 6.15203e-06
       15145     1.59631     1.59643 6.15163e-06
       15146     1.59632     1.59643 6.15123e-06
       15147     1.59632     1.59643 6.15083e-06
       15148     1.59632     1.59643 6.15043e-06
       15149     1.59632     1.59643 6.15002e-06
       15150     1.59632     1.59643 6.14962e-06
       15151     1.59632     1.59643 6.14922e-06
       15152     1.59632     1.59643 6.14882e-06
       15153     1.59632     1.59643 6.14842e-06
       15154     1.59632     1.59643 6.14801e-06
       15155     1.59632     1.59643 6.14761e-06
       15156     1.59632     1.59643 6.14721e-06
       15157     1.59632     1.59643 6.14681e-06
       15158     1.59631     1.59643 6.14641e-06
       15159     1.59631     1.59643 6.14601e-06
       15160     1.59631     1.59643 6.14561e-06
       15161      1.5963     1.59643 6.14521e-06
       15162      1.5963     1.59643 6.14481e-06
       15163      1.5963     1.59643 6.14441e-06
       15164      1.5963     1.59643 6.14401e-06
       15165     1.59629     1.59643 6.14361e-06
       15166     1.59629     1.59643 6.14321e-06
       15167     1.59629     1.59643 6.14281e-06
       15168     1.59629     1.59643 6.14241e-06
       15169     1.59629     1.59643 6.14202e-06
       15170     1.59629     1.59643 6.14162e-06
       15171     1.59628     1.59643 6.14122e-06
       15172     1.59628     1.59643 6.14082e-06
       15173     1.59628     1.59643 6.14043e-06
       15174     1.59627     1.59643 6.14003e-06
       15175     1.59627     1.59643 6.13963e-06
       15176     1.59627     1.59643 6.13924e-06
       15177     1.59627     1.59643 6.13884e-06
       15178     1.59626     1.59643 6.13845e-06
       15179     1.59626     1.59643 6.13805e-06
       15180     1.59625     1.59643 6.13766e-06
       15181     1.59625     1.59643 6.13727e-06
       15182     1.59626     1.59643 6.13687e-06
       15183     1.59625     1.59643 6.13648e-06
       15184     1.59624     1.59643 6.13609e-06
       15185     1.59624     1.59643 6.13569e-06
       15186     1.59624     1.59643  6.1353e-06
       15187     1.59624     1.59643 6.13491e-06
       15188     1.59623     1.59643 6.13452e-06
       15189     1.59623     1.59643 6.13413e-06
       15190     1.59623     1.59643 6.13374e-06
       15191     1.59623     1.59643 6.13335e-06
       15192     1.59622     1.59643 6.13296e-06
       15193     1.59622     1.59643 6.13257e-06
       15194     1.59621     1.59643 6.13218e-06
       15195     1.59621     1.59643  6.1318e-06
       15196     1.59621     1.59643 6.13141e-06
       15197     1.59621     1.59643 6.13102e-06
       15198     1.59621     1.59643 6.13063e-06
       15199     1.59622     1.59643 6.13025e-06
       15200     1.59621     1.59643 6.12986e-06
       15201     1.59621     1.59643 6.12947e-06
       15202     1.59621     1.59643 6.12909e-06
       15203     1.59621     1.59643  6.1287e-06
       15204     1.59622     1.59643 6.12831e-06
       15205     1.59622     1.59643 6.12792e-06
       15206     1.59623     1.59643 6.12753e-06
       15207     1.59623     1.59643 6.12714e-06
       15208     1.59624     1.59643 6.12675e-06
       15209     1.59624     1.59643 6.12636e-06
       15210     1.59625     1.59643 6.12597e-06
       15211     1.59625     1.59643 6.12558e-06
       15212     1.59626     1.59643 6.12519e-06
       15213     1.59627     1.59643 6.12479e-06
       15214     1.59627     1.59643  6.1244e-06
       15215     1.59628     1.59643   6.124e-06
       15216     1.59629     1.59643 6.12361e-06
       15217     1.59629     1.59643 6.12321e-06
       15218      1.5963     1.59643 6.12281e-06
       15219     1.59631     1.59643 6.12242e-06
       15220     1.59632     1.59643 6.12202e-06
       15221     1.59632     1.59643 6.12162e-06
       15222     1.59634     1.59643 6.12122e-06
       15223     1.59635     1.59643 6.12082e-06
       15224     1.59635     1.59643 6.12042e-06
       15225     1.59636     1.59643 6.12002e-06
       15226     1.59637     1.59643 6.11962e-06
       15227     1.59638     1.59643 6.11922e-06
       15228     1.59639     1.59643 6.11882e-06
       15229     1.59641     1.59643 6.11841e-06
       15230     1.59642     1.59643 6.11801e-06
       15231     1.59643     1.59643 6.11761e-06
       15232     1.59643     1.59643 6.11721e-06
       15233     1.59644     1.59643 6.11681e-06
       15234     1.59645     1.59643 6.11641e-06
       15235     1.59646     1.59643 6.11601e-06
       15236     1.59646     1.59643  6.1156e-06
       15237     1.59647     1.59643  6.1152e-06
       15238     1.59647     1.59643  6.1148e-06
       15239     1.59648     1.59643  6.1144e-06
       15240     1.59648     1.59643   6.114e-06
       15241     1.59649     1.59643  6.1136e-06
       15242     1.59649     1.59643  6.1132e-06
       15243     1.59649     1.59643  6.1128e-06
       15244     1.59649     1.59643  6.1124e-06
       15245     1.59649     1.59643   6.112e-06
       15246     1.59648     1.59643  6.1116e-06
       15247     1.59648     1.59643 6.11121e-06
       15248     1.59647     1.59643 6.11081e-06
       15249     1.59647     1.59643 6.11041e-06
       15250     1.59647     1.59643 6.11001e-06
       15251     1.59646     1.59643  6.1096e-06
       15252     1.59645     1.59643  6.1092e-06
       15253     1.59645     1.59643  6.1088e-06
       15254     1.59643     1.59643  6.1084e-06
       15255     1.59642     1.59643   6.108e-06
       15256      1.5964     1.59643  6.1076e-06
       15257     1.59638     1.59643  6.1072e-06
       15258     1.59637     1.59643  6.1068e-06
       15259     1.59635     1.59643 6.10641e-06
       15260     1.59633     1.59643 6.10601e-06
       15261     1.59631     1.59643 6.10561e-06
       15262     1.59629     1.59643 6.10522e-06
       15263     1.59627     1.59643 6.10483e-06
       15264     1.59624     1.59643 6.10444e-06
       15265     1.59622     1.59643 6.10406e-06
       15266     1.59619     1.59643 6.10368e-06
       15267     1.59617     1.59643  6.1033e-06
       15268     1.59614     1.59643 6.10293e-06
       15269     1.59612     1.59643 6.10256e-06
       15270     1.59609     1.59643  6.1022e-06
       15271     1.59606     1.59643 6.10185e-06
       15272     1.59604     1.59643  6.1015e-06
       15273     1.59602     1.59643 6.10116e-06
       15274     1.59599     1.59643 6.10083e-06
       15275     1.59597     1.59643  6.1005e-06
       15276     1.59595     1.59643 6.10018e-06
       15277     1.59593     1.59643 6.09987e-06
       15278     1.59591     1.59643 6.09957e-06
       15279      1.5959     1.59643 6.09926e-06
       15280     1.59589     1.59643 6.09897e-06
       15281     1.59588     1.59643 6.09867e-06
       15282     1.59587     1.59643 6.09838e-06
       15283     1.59586     1.59643 6.09809e-06
       15284     1.59586     1.59643  6.0978e-06
       15285     1.59586     1.59643 6.09752e-06
       15286     1.59586     1.59643 6.09723e-06
       15287     1.59587     1.59643 6.09694e-06
       15288     1.59588     1.59643 6.09664e-06
       15289     1.59589     1.59642 6.09634e-06
       15290     1.59591     1.59642 6.09604e-06
       15291     1.59593     1.59642 6.09572e-06
       15292     1.59595     1.59642  6.0954e-06
       15293     1.59598     1.59642 6.09507e-06
       15294       1.596     1.59642 6.09474e-06
       15295     1.59603     1.59642 6.09439e-06
       15296     1.59606     1.59642 6.09404e-06
       15297     1.59609     1.59642 6.09368e-06
       15298     1.59613     1.59642 6.09331e-06
       15299     1.59617     1.59642 6.09294e-06
       15300     1.59621     1.59642 6.09256e-06
       15301     1.59625     1.59642 6.09217e-06
       15302      1.5963     1.59642 6.09178e-06
       15303     1.59635     1.59642 6.09138e-06
       15304      1.5964     1.59642 6.09098e-06
       15305     1.59645     1.59642 6.09059e-06
       15306     1.59651     1.59642 6.09019e-06
       15307     1.59656     1.59642  6.0898e-06
       15308     1.59662     1.59642 6.08942e-06
       15309     1.59669     1.59642 6.08904e-06
       15310     1.59675     1.59642 6.08868e-06
       15311     1.59682     1.59642 6.08834e-06
       15312     1.59689     1.59642 6.08802e-06
       15313     1.59696     1.59642 6.08772e-06
       15314     1.59703     1.59642 6.08745e-06
       15315     1.59711     1.59642 6.08722e-06
       15316      1.5972     1.59642 6.08703e-06
       15317     1.59728     1.59643 6.08689e-06
       15318     1.59736     1.59643 6.08679e-06
       15319     1.59744     1.59643 6.08676e-06
       15320     1.59753     1.59643 6.08679e-06
       15321     1.59762     1.59643 6.08689e-06
       15322     1.59771     1.59643 6.08707e-06
       15323     1.59781     1.59643 6.08734e-06
       15324      1.5979     1.59643  6.0877e-06
       15325       1.598     1.59643 6.08817e-06
       15326      1.5981     1.59643 6.08875e-06
       15327      1.5982     1.59643 6.08944e-06
       15328      1.5983     1.59643 6.09027e-06
       15329      1.5984     1.59643 6.09124e-06
       15330      1.5985     1.59643 6.09235e-06
       15331     1.59859     1.59643 6.09359e-06
       15332     1.59868     1.59643 6.09498e-06
       15333     1.59877     1.59643  6.0965e-06
       15334     1.59887     1.59643 6.09818e-06
       15335     1.59895     1.59643     6.1e-06
       15336     1.59903     1.59643 6.10196e-06
       15337     1.59909     1.59643 6.10404e-06
       15338     1.59916     1.59643 6.10623e-06
       15339     1.59921     1.59643 6.10852e-06
       15340     1.59925     1.59643 6.11089e-06
       15341     1.59927     1.59643  6.1133e-06
       15342     1.59928     1.59643 6.11573e-06
       15343     1.59929     1.59643 6.11816e-06
       15344     1.59927     1.59643 6.12056e-06
       15345     1.59923     1.59643 6.12289e-06
       15346     1.59918     1.59643 6.12512e-06
       15347     1.59912     1.59643 6.12723e-06
       15348     1.59903     1.59643 6.12918e-06
       15349     1.59893     1.59643 6.13095e-06
       15350     1.59881     1.59643 6.13252e-06
       15351     1.59868     1.59643 6.13386e-06
       15352     1.59852     1.59643 6.13497e-06
       15353     1.59835     1.59643 6.13585e-06
       15354     1.59817     1.59643  6.1365e-06
       15355     1.59798     1.59643 6.13692e-06
       15356     1.59777     1.59643 6.13714e-06
       15357     1.59755     1.59643 6.13718e-06
       15358     1.59733     1.59643 6.13706e-06
       15359      1.5971     1.59643 6.13682e-06
       15360     1.59687     1.59643 6.13648e-06
       15361     1.59664     1.59643  6.1361e-06
       15362     1.59641     1.59643  6.1357e-06
       15363     1.59618     1.59643 6.13532e-06
       15364     1.59595     1.59643   6.135e-06
       15365     1.59573     1.59643 6.13477e-06
       15366     1.59551     1.59643 6.13466e-06
       15367     1.59531     1.59643  6.1347e-06
       15368      1.5951     1.59643 6.13491e-06
       15369      1.5949     1.59643 6.13531e-06
       15370     1.59472     1.59643 6.13593e-06
       15371     1.59454     1.59643 6.13677e-06
       15372     1.59436     1.59643 6.13784e-06
       15373      1.5942     1.59643 6.13916e-06
       15374     1.59405     1.59643 6.14071e-06
       15375     1.59391     1.59643  6.1425e-06
       15376     1.59378     1.59643 6.14452e-06
       15377     1.59366     1.59643 6.14675e-06
       15378     1.59356     1.59643 6.14917e-06
       15379     1.59348     1.59643 6.15177e-06
       15380      1.5934     1.59643 6.15452e-06
       15381     1.59334     1.59643  6.1574e-06
       15382     1.59329     1.59643 6.16039e-06
       15383     1.59325     1.59643 6.16344e-06
       15384     1.59324     1.59643 6.16653e-06
       15385     1.59323     1.59643 6.16964e-06
       15386     1.59324     1.59643 6.17273e-06
       15387     1.59326     1.59643 6.17576e-06
       15388     1.59329     1.59643 6.17871e-06
       15389     1.59334     1.59643 6.18157e-06
       15390      1.5934     1.59643  6.1843e-06
       15391     1.59346     1.59643  6.1869e-06
       15392     1.59354     1.59643 6.18933e-06
       15393     1.59362     1.59643 6.19161e-06
       15394     1.59371     1.59643 6.19372e-06
       15395     1.59381     1.59643 6.19565e-06
       15396      1.5939     1.59643 6.19741e-06
       15397     1.59401     1.59643   6.199e-06
       15398      1.5941     1.59643 6.20043e-06
       15399      1.5942     1.59642  6.2017e-06
       15400      1.5943     1.59642 6.20283e-06
       15401      1.5944     1.59642 6.20381e-06
       15402     1.59451     1.59642 6.20466e-06
       15403     1.59461     1.59642 6.20538e-06
       15404     1.59471     1.59642 6.20598e-06
       15405      1.5948     1.59642 6.20647e-06
       15406      1.5949     1.59642 6.20685e-06
       15407     1.59499     1.59642 6.20715e-06
       15408     1.59508     1.59642 6.20736e-06
       15409     1.59516     1.59642  6.2075e-06
       15410     1.59524     1.59642 6.20757e-06
       15411     1.59532     1.59642 6.20757e-06
       15412      1.5954     1.59642 6.20753e-06
       15413     1.59547     1.59642 6.20743e-06
       15414     1.59555     1.59642 6.20729e-06
       15415     1.59561     1.59642 6.20711e-06
       15416     1.59568     1.59642  6.2069e-06
       15417     1.59574     1.59642 6.20665e-06
       15418      1.5958     1.59642 6.20638e-06
       15419     1.59585     1.59642 6.20609e-06
       15420     1.59591     1.59642 6.20578e-06
       15421     1.59596     1.59642 6.20545e-06
       15422     1.59601     1.59642 6.20511e-06
       15423     1.59605     1.59642 6.20475e-06
       15424     1.59609     1.59642 6.20439e-06
       15425     1.59614     1.59642 6.20401e-06
       15426     1.59618     1.59642 6.20363e-06
       15427     1.59622     1.59642 6.20324e-06
       15428     1.59625     1.59642 6.20285e-06
       15429     1.59629     1.59642 6.20245e-06
       15430     1.59633     1.59642 6.20206e-06
       15431     1.59636     1.59642 6.20166e-06
       15432     1.59639     1.59642 6.20125e-06
       15433     1.59641     1.59642 6.20085e-06
       15434     1.59645     1.59642 6.20045e-06
       15435     1.59648     1.59642 6.20005e-06
       15436     1.59651     1.59642 6.19965e-06
       15437     1.59654     1.59642 6.19925e-06
       15438     1.59657     1.59642 6.19886e-06
       15439      1.5966     1.59642 6.19847e-06
       15440     1.59662     1.59642 6.19808e-06
       15441     1.59664     1.59642 6.19769e-06
       15442     1.59667     1.59642 6.19731e-06
       15443      1.5967     1.59642 6.19694e-06
       15444     1.59672     1.59642 6.19657e-06
       15445     1.59675     1.59642  6.1962e-06
       15446     1.59677     1.59642 6.19584e-06
       15447     1.59679     1.59642 6.19549e-06
       15448     1.59681     1.59642 6.19513e-06
       15449     1.59683     1.59642 6.19479e-06
       15450     1.59685     1.59642 6.19445e-06
       15451     1.59687     1.59642 6.19412e-06
       15452     1.59688     1.59642 6.19379e-06
       15453      1.5969     1.59642 6.19347e-06
       15454     1.59692     1.59642 6.19315e-06
       15455     1.59693     1.59642 6.19283e-06
       15456     1.59694     1.59642 6.19252e-06
       15457     1.59695     1.59642 6.19221e-06
       15458     1.59695     1.59642 6.19191e-06
       15459     1.59696     1.59642  6.1916e-06
       15460     1.59696     1.59642  6.1913e-06
       15461     1.59695     1.59642 6.19099e-06
       15462     1.59695     1.59642 6.19068e-06
       15463     1.59694     1.59642 6.19037e-06
       15464     1.59693     1.59642 6.19006e-06
       15465     1.59692     1.59642 6.18975e-06
       15466     1.59691     1.59642 6.18942e-06
       15467      1.5969     1.59642  6.1891e-06
       15468     1.59688     1.59642 6.18877e-06
       15469     1.59686     1.59642 6.18843e-06
       15470     1.59684     1.59642 6.18809e-06
       15471     1.59681     1.59642 6.18774e-06
       15472     1.59679     1.59642 6.18739e-06
       15473     1.59676     1.59642 6.18703e-06
       15474     1.59674     1.59642 6.18666e-06
       15475     1.59671     1.59642 6.18629e-06
       15476     1.59668     1.59642 6.18591e-06
       15477     1.59665     1.59642 6.18553e-06
       15478     1.59662     1.59642 6.18514e-06
       15479     1.59659     1.59642 6.18475e-06
       15480     1.59657     1.59642 6.18436e-06
       15481     1.59654     1.59642 6.18396e-06
       15482     1.59651     1.59642 6.18357e-06
       15483     1.59648     1.59642 6.18317e-06
       15484     1.59645     1.59642 6.18277e-06
       15485     1.59643     1.59642 6.18237e-06
       15486     1.59641     1.59642 6.18197e-06
       15487     1.59639     1.59642 6.18157e-06
       15488     1.59637     1.59642 6.18117e-06
       15489     1.59636     1.59642 6.18078e-06
       15490     1.59634     1.59642 6.18038e-06
       15491     1.59632     1.59642 6.17998e-06
       15492     1.59632     1.59642 6.17959e-06
       15493     1.59631     1.59642 6.17919e-06
       15494      1.5963     1.59642  6.1788e-06
       15495      1.5963     1.59642 6.17841e-06
       15496     1.59631     1.59642 6.17801e-06
       15497     1.59631     1.59642 6.17762e-06
       15498     1.59631     1.59642 6.17722e-06
       15499     1.59632     1.59642 6.17683e-06
       15500     1.59633     1.59642 6.17643e-06
       15501     1.59633     1.59642 6.17604e-06
       15502     1.59634     1.59642 6.17564e-06
       15503     1.59635     1.59642 6.17525e-06
       15504     1.59636     1.59642 6.17485e-06
       15505     1.59637     1.59642 6.17445e-06
       15506     1.59638     1.59642 6.17406e-06
       15507     1.59639     1.59642 6.17366e-06
       15508      1.5964     1.59642 6.17326e-06
       15509      1.5964     1.59642 6.17286e-06
       15510     1.59641     1.59642 6.17246e-06
       15511     1.59642     1.59642 6.17207e-06
       15512     1.59642     1.59642 6.17167e-06
       15513     1.59643     1.59642 6.17127e-06
       15514     1.59643     1.59642 6.17087e-06
       15515     1.59643     1.59642 6.17047e-06
       15516     1.59643     1.59642 6.17008e-06
       15517     1.59643     1.59642 6.16968e-06
       15518     1.59642     1.59642 6.16928e-06
       15519     1.59642     1.59642 6.16888e-06
       15520     1.59641     1.59642 6.16849e-06
       15521      1.5964     1.59642 6.16809e-06
       15522      1.5964     1.59642 6.16769e-06
       15523     1.59639     1.59642  6.1673e-06
       15524     1.59638     1.59642  6.1669e-06
       15525     1.59636     1.59642  6.1665e-06
       15526     1.59636     1.59642 6.16611e-06
       15527     1.59635     1.59642 6.16571e-06
       15528     1.59634     1.59642 6.16532e-06
       15529     1.59632     1.59642 6.16492e-06
       15530     1.59631     1.59642 6.16453e-06
       15531      1.5963     1.59642 6.16414e-06
       15532     1.59629     1.59642 6.16375e-06
       15533     1.59628     1.59642 6.16336e-06
       15534     1.59627     1.59642 6.16297e-06
       15535     1.59626     1.59642 6.16258e-06
       15536     1.59625     1.59642  6.1622e-06
       15537     1.59624     1.59642 6.16181e-06
       15538     1.59624     1.59642 6.16143e-06
       15539     1.59623     1.59642 6.16104e-06
       15540     1.59623     1.59642 6.16066e-06
       15541     1.59623     1.59642 6.16028e-06
       15542     1.59623     1.59642 6.15989e-06
       15543     1.59623     1.59642 6.15951e-06
       15544     1.59623     1.59642 6.15912e-06
       15545     1.59623     1.59642 6.15874e-06
       15546     1.59624     1.59642 6.15836e-06
       15547     1.59625     1.59642 6.15797e-06
       15548     1.59626     1.59642 6.15758e-06
       15549     1.59627     1.59642  6.1572e-06
       15550     1.59628     1.59642 6.15681e-06
       15551     1.59629     1.59642 6.15642e-06
       15552      1.5963     1.59642 6.15603e-06
       15553     1.59631     1.59642 6.15563e-06
       15554     1.59632     1.59642 6.15524e-06
       15555     1.59634     1.59642 6.15485e-06
       15556     1.59634     1.59642 6.15445e-06
       15557     1.59635     1.59642 6.15406e-06
       15558     1.59636     1.59642 6.15367e-06
       15559     1.59637     1.59642 6.15327e-06
       15560     1.59637     1.59642 6.15288e-06
       15561     1.59637     1.59642 6.15248e-06
       15562     1.59638     1.59642 6.15209e-06
       15563     1.59637     1.59642 6.15169e-06
       15564     1.59637     1.59642  6.1513e-06
       15565     1.59637     1.59642 6.15091e-06
       15566     1.59636     1.59642 6.15051e-06
       15567     1.59635     1.59642 6.15012e-06
       15568     1.59634     1.59642 6.14973e-06
       15569     1.59633     1.59642 6.14933e-06
       15570     1.59632     1.59642 6.14894e-06
       15571      1.5963     1.59642 6.14855e-06
       15572     1.59628     1.59642 6.14817e-06
       15573     1.59626     1.59642 6.14778e-06
       15574     1.59623     1.59642  6.1474e-06
       15575     1.59621     1.59642 6.14702e-06
       15576     1.59618     1.59642 6.14664e-06
       15577     1.59616     1.59642 6.14627e-06
       15578     1.59613     1.59642 6.14591e-06
       15579      1.5961     1.59642 6.14555e-06
       15580     1.59607     1.59642  6.1452e-06
       15581     1.59604     1.59642 6.14485e-06
       15582     1.59601     1.59642 6.14451e-06
       15583     1.59598     1.59642 6.14419e-06
       15584     1.59594     1.59642 6.14387e-06
       15585     1.59591     1.59642 6.14356e-06
       15586     1.59588     1.59642 6.14327e-06
       15587     1.59585     1.59642 6.14299e-06
       15588     1.59581     1.59642 6.14272e-06
       15589     1.59579     1.59642 6.14246e-06
       15590     1.59576     1.59642 6.14221e-06
       15591     1.59573     1.59642 6.14198e-06
       15592      1.5957     1.59642 6.14176e-06
       15593     1.59568     1.59642 6.14155e-06
       15594     1.59565     1.59642 6.14136e-06
       15595     1.59563     1.59642 6.14117e-06
       15596     1.59561     1.59642   6.141e-06
       15597     1.59559     1.59642 6.14084e-06
       15598     1.59558     1.59642 6.14068e-06
       15599     1.59556     1.59642 6.14053e-06
       15600     1.59555     1.59642  6.1404e-06
       15601     1.59554     1.59642 6.14026e-06
       15602     1.59553     1.59642 6.14013e-06
       15603     1.59553     1.59642 6.14001e-06
       15604     1.59552     1.59642 6.13989e-06
       15605     1.59552     1.59642 6.13977e-06
       15606     1.59552     1.59642 6.13965e-06
       15607     1.59552     1.59642 6.13952e-06
       15608     1.59553     1.59642  6.1394e-06
       15609     1.59553     1.59642 6.13927e-06
       15610     1.59554     1.59642 6.13914e-06
       15611     1.59555     1.59642   6.139e-06
       15612     1.59555     1.59642 6.13886e-06
       15613     1.59556     1.59642 6.13871e-06
       15614     1.59558     1.59642 6.13856e-06
       15615     1.59559     1.59642  6.1384e-06
       15616      1.5956     1.59642 6.13823e-06
       15617     1.59562     1.59642 6.13805e-06
       15618     1.59564     1.59642 6.13786e-06
       15619     1.59566     1.59642 6.13766e-06
       15620     1.59567     1.59642 6.13746e-06
       15621     1.59569     1.59642 6.13724e-06
       15622     1.59571     1.59642 6.13702e-06
       15623     1.59573     1.59642 6.13679e-06
       15624     1.59576     1.59642 6.13654e-06
       15625     1.59578     1.59642 6.13628e-06
       15626      1.5958     1.59642 6.13602e-06
       15627     1.59582     1.59642 6.13575e-06
       15628     1.59584     1.59642 6.13547e-06
       15629     1.59586     1.59642 6.13518e-06
       15630     1.59588     1.59642 6.13488e-06
       15631      1.5959     1.59642 6.13458e-06
       15632     1.59593     1.59642 6.13427e-06
       15633     1.59595     1.59642 6.13395e-06
       15634     1.59596     1.59642 6.13363e-06
       15635     1.59598     1.59642  6.1333e-06
       15636       1.596     1.59642 6.13297e-06
       15637     1.59602     1.59642 6.13263e-06
       15638     1.59604     1.59642 6.13228e-06
       15639     1.59606     1.59642 6.13194e-06
       15640     1.59608     1.59642 6.13158e-06
       15641     1.59608     1.59642 6.13123e-06
       15642      1.5961     1.59642 6.13087e-06
       15643      1.5961     1.59642 6.13051e-06
       15644     1.59611     1.59642 6.13015e-06
       15645     1.59612     1.59642 6.12979e-06
       15646     1.59612     1.59642 6.12943e-06
       15647     1.59613     1.59642 6.12907e-06
       15648     1.59613     1.59642  6.1287e-06
       15649     1.59612     1.59642 6.12834e-06
       15650     1.59612     1.59642 6.12798e-06
       15651     1.59613     1.59642 6.12762e-06
       15652     1.59612     1.59642 6.12725e-06
       15653     1.59611     1.59642  6.1269e-06
       15654      1.5961     1.59642 6.12654e-06
       15655     1.59609     1.59642 6.12618e-06
       15656     1.59608     1.59642 6.12583e-06
       15657     1.59607     1.59642 6.12548e-06
       15658     1.59605     1.59642 6.12513e-06
       15659     1.59603     1.59642 6.12479e-06
       15660     1.59601     1.59642 6.12446e-06
       15661       1.596     1.59642 6.12413e-06
       15662     1.59598     1.59642  6.1238e-06
       15663     1.59597     1.59642 6.12348e-06
       15664     1.59595     1.59642 6.12316e-06
       15665     1.59593     1.59642 6.12285e-06
       15666     1.59591     1.59642 6.12254e-06
       15667     1.59589     1.59642 6.12225e-06
       15668     1.59588     1.59642 6.12195e-06
       15669     1.59585     1.59642 6.12167e-06
       15670     1.59583     1.59642 6.12139e-06
       15671     1.59582     1.59642 6.12112e-06
       15672      1.5958     1.59642 6.12086e-06
       15673     1.59578     1.59642 6.12061e-06
       15674     1.59577     1.59642 6.12036e-06
       15675     1.59576     1.59642 6.12011e-06
       15676     1.59575     1.59642 6.11987e-06
       15677     1.59573     1.59642 6.11964e-06
       15678     1.59573     1.59642 6.11941e-06
       15679     1.59571     1.59642 6.11918e-06
       15680     1.59571     1.59642 6.11896e-06
       15681     1.59571     1.59642 6.11874e-06
       15682      1.5957     1.59642 6.11852e-06
       15683      1.5957     1.59642 6.11831e-06
       15684      1.5957     1.59642 6.11809e-06
       15685      1.5957     1.59642 6.11787e-06
       15686      1.5957     1.59642 6.11765e-06
       15687      1.5957     1.59642 6.11744e-06
